t,x,y,hope,joy,satisfaction,fear,distress,disappointment,score,losthealth,remainedhealth
1,42.0,52.0,0.4975,0.0,0.0,0.4975,0.0,0.0,0.0,-100.0,100.0
2,42.0,52.0,0.495,0.0,0.0,0.495,0.0,0.0,0.0,0.0,100.0
3,41.831356,52.491867,0.4925,0.0,0.0,0.4925,0.0,0.0,0.0,0.0,100.0
4,40.937107,53.435345,0.49,0.0,0.0,0.49,0.0,0.0,0.0,0.0,100.0
5,40.800686,53.63016,0.4875,0.0,0.0,0.4875,0.0,0.0,0.0,0.0,100.0
6,39.760494,54.359642,0.485,0.0,0.0,0.485,0.0,0.0,0.0,0.0,100.0
7,38.67645,55.07705,0.4825,0.0,0.0,0.4825,0.0,0.0,0.0,0.0,100.0
8,38.568043,55.14879,0.48,0.0,0.0,0.48,0.0,0.0,0.0,0.0,100.0
9,38.568043,55.14879,0.4775,0.0,0.0,0.4775,0.0,0.0,0.0,0.0,100.0
10,38.568043,55.14879,0.475,0.0,0.0,0.475,0.0,0.0,0.0,0.0,100.0
11,38.568043,55.14879,0.47375,0.0,0.0,0.47375,0.0,0.0,0.0,0.0,100.0
12,38.82803,55.14879,0.47125,0.0,0.0,0.47125,0.0,0.0,0.0,0.0,100.0
13,40.123684,55.179996,0.46875,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,100.0
14,40.379047,55.179996,0.46625,0.0,0.0,0.46625,0.0,0.0,0.0,0.0,100.0
15,40.379047,55.179996,0.46375,0.0,0.0,0.46375,0.0,0.0,0.0,0.0,100.0
16,40.379047,55.179996,0.46125,0.0,0.0,0.46125,0.0,0.0,0.0,0.0,100.0
17,40.11906,55.179996,0.45875,0.0,0.0,0.45875,0.0,0.0,0.0,0.0,100.0
18,38.823833,55.179996,0.4575,0.0,0.0,0.4575,0.0,0.0,0.0,0.0,100.0
19,37.3969,55.18,0.455,0.0,0.0,0.455,0.0,0.0,0.0,0.0,100.0
20,37.137653,55.1799,0.4525,0.0,0.0,0.4525,0.0,0.0,0.0,0.0,100.0
21,37.137653,55.1799,0.45,0.0,0.0,0.45,0.0,0.0,0.0,0.0,100.0
22,37.13219,55.050022,0.4475,0.0,0.0,0.4475,0.0,0.0,0.0,0.0,100.0
23,38.156975,55.179985,0.44625,0.0,0.0,0.44625,0.0,0.0,0.0,0.0,100.0
24,39.455185,55.179996,0.44375,0.0,0.0,0.44375,0.0,0.0,0.0,0.0,100.0
